ExperimentName	Subject	Session	Block	GunKey	mapping	Procedure[Block]	ResponseMapping	ResponseMapping.Cycle	ResponseMapping.Sample	Running[Block]	ToolKey	Trial	DoIntro	DoIntro.Cycle	DoIntro.Sample	Procedure[Trial]	Running[Trial]	SubTrial	BlockProcList	BlockProcList.Cycle	BlockProcList.Sample	Condition	Procedure[SubTrial]	Running[SubTrial]	LogLevel5	BlackFace	BlackGunList	BlackPrime	BlackTarget	ChunkList1	ChunkList1.Cycle	ChunkList1.Sample	Correct	Cue.DurationError	Cue.OnsetDelay	Cue.OnsetTime	CueType	feedbackmask	feedduration	FeedMask.ACC	FeedMask.CRESP	FeedMask.DurationError	FeedMask.OnsetDelay	FeedMask.OnsetTime	FeedMask.RESP	FeedMask.RT	FeedMask.RTTime	GunPic	GunTarget	Mask.DurationError	Mask.OnsetDelay	Mask.OnsetTime	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	ProbeType	Procedure[LogLevel5]	Response.DurationError	Response.OnsetDelay	Response.OnsetTime	Running[LogLevel5]	TrialType	WhiteFace	WhitePrime
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	74	4	3	BlackFace2.bmp	BlackFace1.bmp	5	2	173	f	0	1	619339	whiteface4.bmp	fast	500	0		0	1	620040		0	0			0	0	618338	1	f	0	0	619539	f	433	619972	BlackFace1.bmp	TrialProc	0	0	619739	ChunkList1	WhiteBlack	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	75	3	1	BlackFace1.bmp	BlackFace4.bmp	5	2	174	f	0	1	621541	BlackFace1.bmp	fast	500	0		0	1	622242		0	0			0	0	620540	1	f	0	0	621741	f	343	622084	BlackFace4.bmp	TrialProc	0	0	621941	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	76	11	2	BlackFace4.bmp	BlackFace2.bmp	5	2	175	j	0	1	623743	BlackFace4.bmp	fast	500	0		0	1	624444		0	0	4	WEAPON4.bmp	0	0	622742	1	j	0	0	623943	j	309	624252	WEAPON4.bmp	TrialProc	0	0	624143	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	77		4			5	2	176	j	0	1	625945	whiteface1.bmp	fast	500	0		0	1	626646		0	0	2	WEAPON2.bmp	0	0	624944	0	j	0	0	626145	f	331	626476	WEAPON2.bmp	TrialProc	0	0	626345	ChunkList1	WhiteGun	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	78		4			5	2	177	j	0	1	628147	whiteface3.bmp	fast	500	0		0	1	628848		0	0	1	WEAPON1.bmp	0	0	627146	1	j	0	0	628347	j	297	628644	WEAPON1.bmp	TrialProc	0	0	628547	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	79	1	1	BlackFace1.bmp	BlackFace2.bmp	5	2	178	f	0	1	630349	BlackFace1.bmp	fast	500	0		0	1	631050		0	0			0	0	629348	1	f	0	0	630549	f	327	630876	BlackFace2.bmp	TrialProc	0	0	630749	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	80	9	3	BlackFace3.bmp	BlackFace4.bmp	5	2	179	f	0	1	632551	whiteface4.bmp	fast	500	0		0	1	633253		0	0			0	0	631550	1	f	0	0	632751	f	429	633180	BlackFace4.bmp	TrialProc	0	1	632952	ChunkList1	WhiteBlack	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	81	8	2	BlackFace3.bmp	BlackFace2.bmp	5	2	180	j	0	1	634753	BlackFace3.bmp	fast	500	0		0	1	635455		0	0	4	WEAPON4.bmp	0	-1	633752	1	j	0	0	634953	j	387	635340	WEAPON4.bmp	TrialProc	0	1	635154	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	82	4	1	BlackFace2.bmp	BlackFace1.bmp	5	2	181	f	0	1	636955	BlackFace2.bmp	fast	500	0		0	1	637657		0	0			0	-1	635954	1	f	0	0	637155	f	353	637508	BlackFace1.bmp	TrialProc	0	1	637356	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	83		4			5	2	182	j	0	1	639157	whiteface1.bmp	fast	500	0		0	1	639859		0	0	3	WEAPON3.bmp	0	-1	638156	1	j	0	1	639358	j	342	639700	WEAPON3.bmp	TrialProc	0	0	639558	ChunkList1	WhiteGun	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	84	12	3	BlackFace4.bmp	BlackFace3.bmp	5	2	183	f	0	1	641359	whiteface3.bmp	fast	500	0		0	1	642061		0	0			0	-1	640358	1	f	0	1	641560	f	420	641980	BlackFace3.bmp	TrialProc	0	0	641760	ChunkList1	WhiteBlack	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	85	9	3	BlackFace3.bmp	BlackFace4.bmp	5	2	184	f	0	0	643561	whiteface2.bmp	fast	500	0		0	1	644263		0	0			0	0	642561	1	f	0	1	643762	f	402	644164	BlackFace4.bmp	TrialProc	0	0	643962	ChunkList1	WhiteBlack	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	86	7	3	BlackFace3.bmp	BlackFace1.bmp	5	2	185	f	0	1	645764	whiteface4.bmp	fast	500	0		0	1	646465		0	0			0	0	644763	1	f	0	0	645964	f	376	646340	BlackFace1.bmp	TrialProc	0	0	646164	ChunkList1	WhiteBlack	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	87		4			5	2	186	j	0	1	647966	whiteface2.bmp	fast	500	0		0	1	648667		0	0	2	WEAPON2.bmp	0	0	646965	1	j	0	0	648166	j	342	648508	WEAPON2.bmp	TrialProc	0	0	648366	ChunkList1	WhiteGun	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	88	2	2	BlackFace1.bmp	BlackFace3.bmp	5	2	187	j	0	1	650168	BlackFace1.bmp	fast	500	0		0	1	650869		0	0	3	WEAPON3.bmp	0	0	649167	1	j	0	0	650368	j	452	650820	WEAPON3.bmp	TrialProc	0	0	650568	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	89		4			5	2	188	j	0	1	652370	whiteface3.bmp	fast	500	0		0	1	653071		0	0	1	WEAPON1.bmp	0	0	651369	1	j	0	0	652570	j	394	652964	WEAPON1.bmp	TrialProc	0	0	652770	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	90	10	3	BlackFace4.bmp	BlackFace1.bmp	5	2	189	f	0	1	654572	whiteface1.bmp	fast	500	0		0	1	655273		0	0			0	0	653571	1	f	0	0	654772	f	432	655204	BlackFace1.bmp	TrialProc	0	0	654972	ChunkList1	WhiteBlack	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	91	1	1	BlackFace1.bmp	BlackFace2.bmp	5	2	190	f	0	1	656774	BlackFace1.bmp	fast	500	0		0	1	657475		0	0			0	0	655773	1	f	0	0	656974	f	373	657347	BlackFace2.bmp	TrialProc	0	0	657174	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	92	5	3	BlackFace2.bmp	BlackFace3.bmp	5	2	191	f	0	1	658976	whiteface4.bmp	fast	500	0		0	1	659677		0	0			0	0	657975	1	f	0	0	659176	f	347	659523	BlackFace3.bmp	TrialProc	0	0	659376	ChunkList1	WhiteBlack	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	93	8	2	BlackFace3.bmp	BlackFace2.bmp	5	2	192	j	0	1	661178	BlackFace3.bmp	fast	500	0		0	1	661879		0	0	4	WEAPON4.bmp	0	0	660177	1	j	0	0	661378	j	425	661803	WEAPON4.bmp	TrialProc	0	0	661578	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	94	6	3	BlackFace2.bmp	BlackFace4.bmp	5	2	193	f	0	1	663380	whiteface2.bmp	fast	500	0		0	1	664081		0	0			0	0	662379	1	f	0	0	663580	f	311	663891	BlackFace4.bmp	TrialProc	0	0	663780	ChunkList1	WhiteBlack	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	95		4			5	2	194	j	0	1	665582	whiteface3.bmp	fast	500	0		0	1	666284		0	0	2	WEAPON2.bmp	0	0	664581	1	j	0	0	665782	j	349	666131	WEAPON2.bmp	TrialProc	0	1	665983	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	96	3	2	BlackFace1.bmp	BlackFace4.bmp	5	2	195	j	0	1	667784	BlackFace1.bmp	fast	500	0		0	1	668486		0	0	1	WEAPON1.bmp	0	-1	666783	1	j	0	0	667984	j	395	668379	WEAPON1.bmp	TrialProc	0	1	668185	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	97	11	2	BlackFace4.bmp	BlackFace2.bmp	5	2	196	j	0	1	669986	BlackFace4.bmp	fast	500	0		0	1	670688		0	0	3	WEAPON3.bmp	0	-1	668985	0	j	0	0	670186	f	353	670539	WEAPON3.bmp	TrialProc	0	1	670387	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	98		4			5	2	197	j	0	1	672188	whiteface1.bmp	fast	500	0		0	1	672890		0	0	4	WEAPON4.bmp	0	-1	671187	1	j	0	1	672389	j	326	672715	WEAPON4.bmp	TrialProc	0	0	672589	ChunkList1	WhiteGun	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	3	2	1	3	RunProc	DoIntro	1	1	4	1	BlackGun	BlackGunProc	BlockProcList	99					6	2	198																														PrepProc				ChunkList1			
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	1		4			1	3	199	j	0	-1	815022	whiteface2.bmp	fast	500	0		0	1	815724		0	0	3	WEAPON3.bmp	0	4	814023	1	j	0	0	815222	j	421	815643	WEAPON3.bmp	TrialProc	0	1	815423	ChunkList1	WhiteGun	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	2		4			1	3	200	j	0	1	817224	whiteface4.bmp	fast	500	0		0	1	817926		0	0	2	WEAPON2.bmp	0	-1	816223	1	j	0	1	817425	j	402	817827	WEAPON2.bmp	TrialProc	0	0	817625	ChunkList1	WhiteGun	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	3	6	1	BlackFace2.bmp	BlackFace4.bmp	1	3	201	f	0	1	819426	BlackFace2.bmp	fast	500	0		0	17	820144		0	0			0	-1	818425	1	f	0	1	819627	f	343	819970	BlackFace4.bmp	TrialProc	0	0	819827	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	4	8	3	BlackFace3.bmp	BlackFace2.bmp	1	3	202	f	0	1	821645	whiteface1.bmp	fast	500	0		0	1	822347		0	0			0	0	820644	1	f	0	0	821845	f	341	822186	BlackFace2.bmp	TrialProc	0	1	822046	ChunkList1	WhiteBlack	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	5	4	3	BlackFace2.bmp	BlackFace1.bmp	1	3	203	f	0	1	823847	whiteface3.bmp	fast	500	0		0	1	824549		0	0			0	-1	822846	1	f	0	0	824047	f	403	824450	BlackFace1.bmp	TrialProc	0	1	824248	ChunkList1	WhiteBlack	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	6	3	1	BlackFace1.bmp	BlackFace4.bmp	1	3	204	f	0	1	826049	BlackFace1.bmp	fast	500	0		0	1	826751		0	0			0	-1	825048	1	f	0	0	826249	f	353	826602	BlackFace4.bmp	TrialProc	0	1	826450	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	7	12	1	BlackFace4.bmp	BlackFace3.bmp	1	3	205	f	0	1	828251	BlackFace4.bmp	fast	500	0		0	1	828953		0	0			0	-1	827250	1	f	0	1	828452	f	342	828794	BlackFace3.bmp	TrialProc	0	0	828652	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	8	11	2	BlackFace4.bmp	BlackFace2.bmp	1	3	206	j	0	1	830453	BlackFace4.bmp	fast	500	0		0	1	831155		0	0	4	WEAPON4.bmp	0	-1	829452	1	j	0	1	830654	j	372	831026	WEAPON4.bmp	TrialProc	0	0	830854	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	9		4			1	3	207	j	0	1	832656	whiteface2.bmp	fast	500	0		0	1	833357		0	0	1	WEAPON1.bmp	0	0	831655	1	j	0	0	832856	j	402	833258	WEAPON1.bmp	TrialProc	0	0	833056	ChunkList1	WhiteGun	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	10		4			1	3	208	j	0	1	834858	whiteface3.bmp	fast	500	0		0	1	835559		0	0	3	WEAPON3.bmp	0	0	833857	1	j	0	0	835058	j	328	835386	WEAPON3.bmp	TrialProc	0	0	835258	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	11	10	3	BlackFace4.bmp	BlackFace1.bmp	1	3	209	f	0	1	837060	whiteface1.bmp	fast	500	0		0	1	837761		0	0			0	0	836059	1	f	0	0	837260	f	358	837618	BlackFace1.bmp	TrialProc	0	0	837460	ChunkList1	WhiteBlack	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	12	1	1	BlackFace1.bmp	BlackFace2.bmp	1	3	210	f	0	1	839262	BlackFace1.bmp	fast	500	0		0	1	839963		0	0			0	0	838261	1	f	0	0	839462	f	340	839802	BlackFace2.bmp	TrialProc	0	0	839662	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	13	5	2	BlackFace2.bmp	BlackFace3.bmp	1	3	211	j	0	1	841464	BlackFace2.bmp	fast	500	0		0	1	842165		0	0	2	WEAPON2.bmp	0	0	840463	1	j	0	0	841664	j	386	842050	WEAPON2.bmp	TrialProc	0	0	841864	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	14	7	2	BlackFace3.bmp	BlackFace1.bmp	1	3	212	j	0	1	843666	BlackFace3.bmp	fast	500	0		0	1	844367		0	0	1	WEAPON1.bmp	0	0	842665	0	j	0	0	843866	f	304	844170	WEAPON1.bmp	TrialProc	0	0	844066	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	15	9	1	BlackFace3.bmp	BlackFace4.bmp	1	3	213	f	0	1	845868	BlackFace3.bmp	fast	500	0		0	1	846569		0	0			0	0	844867	1	f	0	0	846068	f	342	846410	BlackFace4.bmp	TrialProc	0	0	846268	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	16	2	3	BlackFace1.bmp	BlackFace3.bmp	1	3	214	f	0	1	848070	whiteface4.bmp	fast	500	0		0	1	848771		0	0			0	0	847069	0	f	0	0	848270	j	308	848578	BlackFace3.bmp	TrialProc	0	0	848470	ChunkList1	WhiteBlack	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	17		4			1	3	215	j	0	1	850272	whiteface4.bmp	fast	500	0		0	1	850973		0	0	4	WEAPON4.bmp	0	0	849271	0	j	0	0	850472	f	402	850874	WEAPON4.bmp	TrialProc	0	0	850672	ChunkList1	WhiteGun	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	18	8	2	BlackFace3.bmp	BlackFace2.bmp	1	3	216	j	0	1	852474	BlackFace3.bmp	fast	500	0		0	1	853175		0	0	3	WEAPON3.bmp	0	0	851473	1	j	0	0	852674	j	440	853114	WEAPON3.bmp	TrialProc	0	0	852874	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	19	12	2	BlackFace4.bmp	BlackFace3.bmp	1	3	217	j	0	1	854676	BlackFace4.bmp	fast	500	0		0	1	855378		0	0	1	WEAPON1.bmp	0	0	853675	1	j	0	0	854876	j	406	855282	WEAPON1.bmp	TrialProc	0	1	855077	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	20		4			1	3	218	j	0	1	856878	whiteface3.bmp	fast	500	0		0	1	857580		0	0	2	WEAPON2.bmp	0	-1	855877	1	j	0	0	857078	j	356	857434	WEAPON2.bmp	TrialProc	0	1	857279	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	21	5	1	BlackFace2.bmp	BlackFace3.bmp	1	3	219	f	0	1	859080	BlackFace2.bmp	fast	500	0		0	17	859798		0	0			0	-1	858079	1	f	0	0	859280	f	370	859650	BlackFace3.bmp	TrialProc	0	1	859481	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	22	4	2	BlackFace2.bmp	BlackFace1.bmp	1	3	220	j	0	1	861299	BlackFace2.bmp	fast	500	0		0	1	862000		0	0	4	WEAPON4.bmp	0	0	860298	1	j	0	0	861499	j	439	861938	WEAPON4.bmp	TrialProc	0	0	861699	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	23	6	1	BlackFace2.bmp	BlackFace4.bmp	1	3	221	f	0	1	863501	BlackFace2.bmp	fast	500	0		0	1	864202		0	0			0	0	862500	1	f	0	0	863701	f	357	864058	BlackFace4.bmp	TrialProc	0	0	863901	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	24	11	2	BlackFace4.bmp	BlackFace2.bmp	1	3	222	j	0	1	865703	BlackFace4.bmp	fast	500	0		0	1	866405		0	0	3	WEAPON3.bmp	0	0	864702	1	j	0	0	865903	j	403	866306	WEAPON3.bmp	TrialProc	0	1	866104	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	25	9	3	BlackFace3.bmp	BlackFace4.bmp	1	3	223	f	0	1	867905	whiteface1.bmp	fast	500	0		0	1	868607		0	0			0	-1	866904	1	f	0	0	868105	f	385	868490	BlackFace4.bmp	TrialProc	0	1	868306	ChunkList1	WhiteBlack	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	26	7	2	BlackFace3.bmp	BlackFace1.bmp	1	3	224	j	0	1	870107	BlackFace3.bmp	fast	500	0		0	1	870809		0	0	4	WEAPON4.bmp	0	-1	869106	1	j	0	0	870307	j	375	870682	WEAPON4.bmp	TrialProc	0	1	870508	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	27	3	3	BlackFace1.bmp	BlackFace4.bmp	1	3	225	f	0	1	872309	whiteface2.bmp	fast	500	0		0	1	873011		0	0			0	-1	871308	1	f	0	1	872510	f	452	872962	BlackFace4.bmp	TrialProc	0	0	872710	ChunkList1	WhiteBlack	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	28	10	2	BlackFace4.bmp	BlackFace1.bmp	1	3	226	j	0	1	874511	BlackFace4.bmp	fast	500	0		0	1	875213		0	0	2	WEAPON2.bmp	0	-1	873510	1	j	0	1	874712	j	426	875138	WEAPON2.bmp	TrialProc	0	0	874912	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	29	1	3	BlackFace1.bmp	BlackFace2.bmp	1	3	227	f	0	0	876713	whiteface1.bmp	fast	500	0		0	1	877415		0	0			0	0	875713	1	f	0	1	876914	f	392	877306	BlackFace2.bmp	TrialProc	0	0	877114	ChunkList1	WhiteBlack	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	30	2	3	BlackFace1.bmp	BlackFace3.bmp	1	3	228	f	0	1	878916	whiteface2.bmp	fast	500	0		0	1	879617		0	0			0	0	877915	1	f	0	0	879116	f	390	879506	BlackFace3.bmp	TrialProc	0	0	879316	ChunkList1	WhiteBlack	2	whiteface2.bmp
